chip,experiment,sub_experiment,imputed,info_score,typed_match,typed_macro_match,imputed_match,imputed_macro_match
BDCHP-1X10-HUMANHAP240S_11216501_A-b37,kHAP_Experiments,kHAP20000,TRUE,0.681384,0.980662983425414,0.993685872138911,0.978689818468824,0.993685872138911
BDCHP-1x10-HUMANHAP300v1-1_11219278_C-b37,kHAP_Experiments,kHAP20000,FALSE,NA,NA,NA,NA,NA
HumanHap300v2_A-b37,kHAP_Experiments,kHAP20000,FALSE,NA,NA,NA,NA,NA
HumanCNV370v1_C-b37,kHAP_Experiments,kHAP20000,FALSE,NA,NA,NA,NA,NA
HumanCNV370-Quadv3_C-b37,kHAP_Experiments,kHAP20000,FALSE,NA,NA,NA,NA,NA
BDCHP-1X10-HUMANHAP550_11218540_C-b37,kHAP_Experiments,kHAP20000,TRUE,0.439074152542373,0.527624309392265,0.709550118389897,0.63930544593528,0.833859510655091
HumanHap550-2v3_B-b37,kHAP_Experiments,kHAP20000,TRUE,0.419122317596567,0.523283346487766,0.705209155485399,0.634964483030781,0.829518547750592
HumanHap550v3_A-b37,kHAP_Experiments,kHAP20000,TRUE,0.419122317596567,0.523283346487766,0.705209155485399,0.634964483030781,0.829518547750592
Human610-Quadv1_B-b37,kHAP_Experiments,kHAP20000,TRUE,0.348606986899563,0.388318863456985,0.55130228887135,0.502367797947908,0.696921862667719
human610-quadv1_h-b37,kHAP_Experiments,kHAP20000,TRUE,0.348633187772926,0.388318863456985,0.55130228887135,0.502367797947908,0.696921862667719
HumanHap650Yv3_A-b37,kHAP_Experiments,kHAP20000,TRUE,0.419122317596567,0.523283346487766,0.705209155485399,0.634964483030781,0.829518547750592
Human660W-Quad_v1_A-b37,kHAP_Experiments,kHAP20000,TRUE,0.349173913043478,0.388318863456985,0.55130228887135,0.502367797947908,0.696921862667719
Human660W-Quad_v1_C-b37,kHAP_Experiments,kHAP20000,TRUE,0.349123913043478,0.388318863456985,0.55130228887135,0.502367797947908,0.696921862667719
human660w-quad_v1_h-b37,kHAP_Experiments,kHAP20000,TRUE,0.349123913043478,0.388318863456985,0.55130228887135,0.502367797947908,0.696921862667719
Human670-QuadCustom_v1_A-b37,kHAP_Experiments,kHAP20000,TRUE,0.349139130434783,0.388318863456985,0.55130228887135,0.502367797947908,0.696921862667719
HumanOmniExpress-12v1_A-b37,kHAP_Experiments,kHAP20000,FALSE,NA,NA,NA,NA,NA
HumanOmniExpress-12v1-1_A-b37,kHAP_Experiments,kHAP20000,FALSE,NA,NA,NA,NA,NA
HumanOmniExpress-12v1-Multi_B-b37,kHAP_Experiments,kHAP20000,FALSE,NA,NA,NA,NA,NA
HumanOmniExpress-12v1-1_B-b37,kHAP_Experiments,kHAP20000,FALSE,NA,NA,NA,NA,NA
HumanOmniExpress-12v1-Multi_C-b37,kHAP_Experiments,kHAP20000,FALSE,NA,NA,NA,NA,NA
HumanOmniExpress-12v1_H-b37,kHAP_Experiments,kHAP20000,FALSE,NA,NA,NA,NA,NA
HumanOmniExpress-12v1_J-b37,kHAP_Experiments,kHAP20000,FALSE,NA,NA,NA,NA,NA
humanomniexpress-12v1_j_ffpe-b37,kHAP_Experiments,kHAP20000,FALSE,NA,NA,NA,NA,NA
humanomniexpress-24v1-0_a-b37,kHAP_Experiments,kHAP20000,FALSE,NA,NA,NA,NA,NA
humanomniexpress-24-v1-1-a-b37,kHAP_Experiments,kHAP20000,FALSE,NA,NA,NA,NA,NA
HumanOmniExpress-24-v1-0-B-b37,kHAP_Experiments,kHAP20000,FALSE,NA,NA,NA,NA,NA
InfiniumOmniExpress-24v1-2_A1-b37,kHAP_Experiments,kHAP20000,FALSE,NA,NA,NA,NA,NA
HumanOmniExpressExome-8v1_A-b37,kHAP_Experiments,kHAP20000,TRUE,0.432149305555556,0.481846882399369,0.497632202052092,0.538674033149171,0.546172059984215
humanomniexpressexome-8v1-0_a-b37,kHAP_Experiments,kHAP20000,TRUE,0.432128472222222,0.481846882399369,0.497632202052092,0.538674033149171,0.546172059984215
HumanOmniExpressExome-8-v1-0-B-b37,kHAP_Experiments,kHAP20000,TRUE,0.432128472222222,0.481846882399369,0.497632202052092,0.538674033149171,0.546172059984215
HumanOmniExpressExome-8v1-2_A-b37,kHAP_Experiments,kHAP20000,TRUE,0.416343859649123,0.481846882399369,0.497632202052092,0.537095501183899,0.544593528018942
HumanOmniExpressExome-8-v1-2-B-b37,kHAP_Experiments,kHAP20000,TRUE,0.416343859649123,0.481846882399369,0.497632202052092,0.537095501183899,0.544593528018942
OmniExpressExome-8v1-1_A-b37,kHAP_Experiments,kHAP20000,TRUE,0.417360281195079,0.494080505130229,0.509865824782952,0.556037884767167,0.56353591160221
OmniExpressExome-8v1-1_B-b37,kHAP_Experiments,kHAP20000,TRUE,0.417360281195079,0.494080505130229,0.509865824782952,0.556037884767167,0.56353591160221
HumanOmniExpressExome-8-v1-1-C-b37,kHAP_Experiments,kHAP20000,TRUE,0.417360281195079,0.494080505130229,0.509865824782952,0.556037884767167,0.56353591160221
InfiniumOmniExpressExome-8v1-3_A-b37,kHAP_Experiments,kHAP20000,TRUE,0.420465729349736,0.402920284135754,0.509865824782952,0.541831097079716,0.56156274664562
InfiniumOmniExpressExome-8v1-4_A1-b37,kHAP_Experiments,kHAP20000,TRUE,0.415015985790409,0.390686661404893,0.406471981057616,0.460536700868193,0.468034727703236
HumanOmni25Exome-8v1_A-b37,kHAP_Experiments,kHAP20000,TRUE,0.606797235023042,0.589187056037885,0.623520126282557,0.588792423046567,0.61878453038674
HumanOmni2-5Exome-8-v1-1-A-b37,kHAP_Experiments,kHAP20000,TRUE,0.600478395061728,0.589187056037885,0.623520126282557,0.570244672454617,0.599447513812155
InfiniumOmni2.5Exome-8v1-2_A-b37,kHAP_Experiments,kHAP20000,TRUE,0.569797169811321,0.471586424625099,0.564719810576164,0.521704814522494,0.608918705603788
InfiniumOmni2-5Exome-8v1-3_A1-b37,kHAP_Experiments,kHAP20000,TRUE,0.600582434514638,0.524467245461721,0.587213891081294,0.541436464088398,0.614443567482241
HumanOmniZhongHua-8v1_B-b37,kHAP_Experiments,kHAP20000,TRUE,0.254630434782609,0.0015785319652723,0.0201262825572218,0.0943172849250197,0.112470402525651
humanomnizhonghua-8v1-1_a-b37,kHAP_Experiments,kHAP20000,TRUE,0.238525793650794,0.0015785319652723,0.0201262825572218,0.0568271507498027,0.0753749013417522
HumanOmniZhongHua-8v1-2_A-b37,kHAP_Experiments,kHAP20000,TRUE,0.215427710843374,0.0015785319652723,0.0201262825572218,0.0560378847671665,0.074191002367798
InfiniumOmniZhongHua-8v1-3_A1-b37,kHAP_Experiments,kHAP20000,TRUE,0.211584,0.0015785319652723,0.0201262825572218,0.0576164167324388,0.0757695343330703
InfiniumOmniZhongHua-8v1-3_A2-b37,kHAP_Experiments,kHAP20000,TRUE,0.211592,0.0015785319652723,0.0201262825572218,0.0580110497237569,0.0761641673243883
