chip,experiment,sub_experiment,imputed,info_score,typed_match,typed_macro_match,imputed_match,imputed_macro_match
BDCHP-1X10-HUMANHAP240S_11216501_A-b37,kHAP_Experiments,kHAP500,TRUE,0.862036,0.980662983425414,0.993685872138911,0.988555643251776,0.999210734017364
BDCHP-1x10-HUMANHAP300v1-1_11219278_C-b37,kHAP_Experiments,kHAP500,FALSE,NA,NA,NA,NA,NA
HumanHap300v2_A-b37,kHAP_Experiments,kHAP500,FALSE,NA,NA,NA,NA,NA
HumanCNV370v1_C-b37,kHAP_Experiments,kHAP500,FALSE,NA,NA,NA,NA,NA
HumanCNV370-Quadv3_C-b37,kHAP_Experiments,kHAP500,FALSE,NA,NA,NA,NA,NA
BDCHP-1X10-HUMANHAP550_11218540_C-b37,kHAP_Experiments,kHAP500,TRUE,0.76935593220339,0.527624309392265,0.709550118389897,0.971191791633781,0.997632202052092
HumanHap550-2v3_B-b37,kHAP_Experiments,kHAP500,TRUE,0.739856223175966,0.523283346487766,0.705209155485399,0.968429360694554,0.993291239147593
HumanHap550v3_A-b37,kHAP_Experiments,kHAP500,TRUE,0.739982832618026,0.523283346487766,0.705209155485399,0.968034727703236,0.993291239147593
Human610-Quadv1_B-b37,kHAP_Experiments,kHAP500,TRUE,0.713685589519651,0.388318863456985,0.55130228887135,0.929360694554065,0.954617205998421
human610-quadv1_h-b37,kHAP_Experiments,kHAP500,TRUE,0.713685589519651,0.388318863456985,0.55130228887135,0.929360694554065,0.954617205998421
HumanHap650Yv3_A-b37,kHAP_Experiments,kHAP500,TRUE,0.740150214592275,0.523283346487766,0.705209155485399,0.968034727703236,0.992896606156275
Human660W-Quad_v1_A-b37,kHAP_Experiments,kHAP500,TRUE,0.714902173913043,0.388318863456985,0.55130228887135,0.931728492501973,0.956590370955012
Human660W-Quad_v1_C-b37,kHAP_Experiments,kHAP500,TRUE,0.714782608695652,0.388318863456985,0.55130228887135,0.931333859510655,0.956195737963694
