chip,experiment,sub_experiment,imputed,info_score,typed_match,typed_macro_match,imputed_match,imputed_macro_match
BDCHP-1X10-HUMANHAP240S_11216501_A-b37,MCMC_Experiments,MCMC20,TRUE,0.86086,0.980662983425414,0.993685872138911,0.988555643251776,0.999210734017364
BDCHP-1x10-HUMANHAP300v1-1_11219278_C-b37,MCMC_Experiments,MCMC20,FALSE,NA,NA,NA,NA,NA
HumanHap300v2_A-b37,MCMC_Experiments,MCMC20,FALSE,NA,NA,NA,NA,NA
HumanCNV370v1_C-b37,MCMC_Experiments,MCMC20,FALSE,NA,NA,NA,NA,NA
HumanCNV370-Quadv3_C-b37,MCMC_Experiments,MCMC20,FALSE,NA,NA,NA,NA,NA
BDCHP-1X10-HUMANHAP550_11218540_C-b37,MCMC_Experiments,MCMC20,TRUE,0.768006355932203,0.527624309392265,0.709550118389897,0.971191791633781,0.997632202052092
HumanHap550-2v3_B-b37,MCMC_Experiments,MCMC20,TRUE,0.739272532188841,0.523283346487766,0.705209155485399,0.968429360694554,0.993291239147593
HumanHap550v3_A-b37,MCMC_Experiments,MCMC20,TRUE,0.73937982832618,0.523283346487766,0.705209155485399,0.968034727703236,0.993291239147593
Human610-Quadv1_B-b37,MCMC_Experiments,MCMC20,TRUE,0.712779475982533,0.388318863456985,0.55130228887135,0.932517758484609,0.957379636937648
human610-quadv1_h-b37,MCMC_Experiments,MCMC20,TRUE,0.712984716157205,0.388318863456985,0.55130228887135,0.931728492501973,0.956590370955012
HumanHap650Yv3_A-b37,MCMC_Experiments,MCMC20,TRUE,0.739085836909871,0.523283346487766,0.705209155485399,0.967640094711918,0.992896606156275
Human660W-Quad_v1_A-b37,MCMC_Experiments,MCMC20,TRUE,0.713780434782609,0.388318863456985,0.55130228887135,0.932517758484609,0.957774269928966
Human660W-Quad_v1_C-b37,MCMC_Experiments,MCMC20,TRUE,0.714178260869565,0.388318863456985,0.55130228887135,0.930544593528019,0.955801104972376
human660w-quad_v1_h-b37,MCMC_Experiments,MCMC20,TRUE,0.714321739130435,0.388318863456985,0.55130228887135,0.931333859510655,0.95698500394633
Human670-QuadCustom_v1_A-b37,MCMC_Experiments,MCMC20,TRUE,0.713991304347826,0.388318863456985,0.55130228887135,0.933701657458563,0.957774269928966
HumanOmniExpress-12v1_A-b37,MCMC_Experiments,MCMC20,FALSE,NA,NA,NA,NA,NA
HumanOmniExpress-12v1-1_A-b37,MCMC_Experiments,MCMC20,FALSE,NA,NA,NA,NA,NA
HumanOmniExpress-12v1-Multi_B-b37,MCMC_Experiments,MCMC20,FALSE,NA,NA,NA,NA,NA
HumanOmniExpress-12v1-1_B-b37,MCMC_Experiments,MCMC20,FALSE,NA,NA,NA,NA,NA
HumanOmniExpress-12v1-Multi_C-b37,MCMC_Experiments,MCMC20,FALSE,NA,NA,NA,NA,NA
HumanOmniExpress-12v1_H-b37,MCMC_Experiments,MCMC20,FALSE,NA,NA,NA,NA,NA
HumanOmniExpress-12v1_J-b37,MCMC_Experiments,MCMC20,FALSE,NA,NA,NA,NA,NA
humanomniexpress-12v1_j_ffpe-b37,MCMC_Experiments,MCMC20,FALSE,NA,NA,NA,NA,NA
humanomniexpress-24v1-0_a-b37,MCMC_Experiments,MCMC20,FALSE,NA,NA,NA,NA,NA
humanomniexpress-24-v1-1-a-b37,MCMC_Experiments,MCMC20,FALSE,NA,NA,NA,NA,NA
HumanOmniExpress-24-v1-0-B-b37,MCMC_Experiments,MCMC20,FALSE,NA,NA,NA,NA,NA
InfiniumOmniExpress-24v1-2_A1-b37,MCMC_Experiments,MCMC20,FALSE,NA,NA,NA,NA,NA
HumanOmniExpressExome-8v1_A-b37,MCMC_Experiments,MCMC20,TRUE,0.746178819444444,0.481846882399369,0.497632202052092,0.857932123125493,0.92620363062352
humanomniexpressexome-8v1-0_a-b37,MCMC_Experiments,MCMC20,TRUE,0.746178819444444,0.481846882399369,0.497632202052092,0.857932123125493,0.92620363062352
HumanOmniExpressExome-8-v1-0-B-b37,MCMC_Experiments,MCMC20,TRUE,0.746291666666667,0.481846882399369,0.497632202052092,0.857537490134175,0.92620363062352
HumanOmniExpressExome-8v1-2_A-b37,MCMC_Experiments,MCMC20,TRUE,0.719284210526316,0.481846882399369,0.497632202052092,0.852801894238358,0.87490134175217
HumanOmniExpressExome-8-v1-2-B-b37,MCMC_Experiments,MCMC20,TRUE,0.719284210526316,0.481846882399369,0.497632202052092,0.852801894238358,0.87490134175217
OmniExpressExome-8v1-1_A-b37,MCMC_Experiments,MCMC20,TRUE,0.728240773286468,0.494080505130229,0.509865824782952,0.862273086029992,0.884372533543804
OmniExpressExome-8v1-1_B-b37,MCMC_Experiments,MCMC20,TRUE,0.728240773286468,0.494080505130229,0.509865824782952,0.862273086029992,0.884372533543804
HumanOmniExpressExome-8-v1-1-C-b37,MCMC_Experiments,MCMC20,TRUE,0.728467486818981,0.494080505130229,0.509865824782952,0.862273086029992,0.884372533543804
InfiniumOmniExpressExome-8v1-3_A-b37,MCMC_Experiments,MCMC20,TRUE,0.723971880492091,0.402920284135754,0.509865824782952,0.861089187056038,0.881610102604578
InfiniumOmniExpressExome-8v1-4_A1-b37,MCMC_Experiments,MCMC20,TRUE,0.719895204262877,0.390686661404893,0.406471981057616,0.879242304656669,0.899368587213891
