chip,experiment,sub_experiment,imputed,info_score,typed_match,typed_macro_match,imputed_match,imputed_macro_match
BDCHP-1X10-HUMANHAP240S_11216501_A-b37,MCMC_Experiments,MCMC5,TRUE,0.86153,0.980662983425414,0.993685872138911,0.988555643251776,0.999210734017364
BDCHP-1x10-HUMANHAP300v1-1_11219278_C-b37,MCMC_Experiments,MCMC5,FALSE,NA,NA,NA,NA,NA
HumanHap300v2_A-b37,MCMC_Experiments,MCMC5,FALSE,NA,NA,NA,NA,NA
HumanCNV370v1_C-b37,MCMC_Experiments,MCMC5,FALSE,NA,NA,NA,NA,NA
HumanCNV370-Quadv3_C-b37,MCMC_Experiments,MCMC5,FALSE,NA,NA,NA,NA,NA
BDCHP-1X10-HUMANHAP550_11218540_C-b37,MCMC_Experiments,MCMC5,TRUE,0.768457627118644,0.527624309392265,0.709550118389897,0.970797158642463,0.997632202052092
HumanHap550-2v3_B-b37,MCMC_Experiments,MCMC5,TRUE,0.739718884120172,0.523283346487766,0.705209155485399,0.968034727703236,0.993291239147593
HumanHap550v3_A-b37,MCMC_Experiments,MCMC5,TRUE,0.739864806866953,0.523283346487766,0.705209155485399,0.968034727703236,0.993291239147593
Human610-Quadv1_B-b37,MCMC_Experiments,MCMC5,TRUE,0.713410480349345,0.388318863456985,0.55130228887135,0.932123125493291,0.957379636937648
human610-quadv1_h-b37,MCMC_Experiments,MCMC5,TRUE,0.713410480349345,0.388318863456985,0.55130228887135,0.932123125493291,0.957379636937648
HumanHap650Yv3_A-b37,MCMC_Experiments,MCMC5,TRUE,0.739755364806867,0.523283346487766,0.705209155485399,0.968034727703236,0.993291239147593
Human660W-Quad_v1_A-b37,MCMC_Experiments,MCMC5,TRUE,0.71425652173913,0.388318863456985,0.55130228887135,0.931728492501973,0.957379636937648
Human660W-Quad_v1_C-b37,MCMC_Experiments,MCMC5,TRUE,0.71425652173913,0.388318863456985,0.55130228887135,0.931728492501973,0.957379636937648
human660w-quad_v1_h-b37,MCMC_Experiments,MCMC5,TRUE,0.71425652173913,0.388318863456985,0.55130228887135,0.931728492501973,0.957379636937648
Human670-QuadCustom_v1_A-b37,MCMC_Experiments,MCMC5,TRUE,0.71425652173913,0.388318863456985,0.55130228887135,0.931728492501973,0.957379636937648
HumanOmniExpress-12v1_A-b37,MCMC_Experiments,MCMC5,FALSE,NA,NA,NA,NA,NA
HumanOmniExpress-12v1-1_A-b37,MCMC_Experiments,MCMC5,FALSE,NA,NA,NA,NA,NA
HumanOmniExpress-12v1-Multi_B-b37,MCMC_Experiments,MCMC5,FALSE,NA,NA,NA,NA,NA
HumanOmniExpress-12v1-1_B-b37,MCMC_Experiments,MCMC5,FALSE,NA,NA,NA,NA,NA
HumanOmniExpress-12v1-Multi_C-b37,MCMC_Experiments,MCMC5,FALSE,NA,NA,NA,NA,NA
HumanOmniExpress-12v1_H-b37,MCMC_Experiments,MCMC5,FALSE,NA,NA,NA,NA,NA
HumanOmniExpress-12v1_J-b37,MCMC_Experiments,MCMC5,FALSE,NA,NA,NA,NA,NA
humanomniexpress-12v1_j_ffpe-b37,MCMC_Experiments,MCMC5,FALSE,NA,NA,NA,NA,NA
humanomniexpress-24v1-0_a-b37,MCMC_Experiments,MCMC5,FALSE,NA,NA,NA,NA,NA
humanomniexpress-24-v1-1-a-b37,MCMC_Experiments,MCMC5,FALSE,NA,NA,NA,NA,NA
HumanOmniExpress-24-v1-0-B-b37,MCMC_Experiments,MCMC5,FALSE,NA,NA,NA,NA,NA
InfiniumOmniExpress-24v1-2_A1-b37,MCMC_Experiments,MCMC5,FALSE,NA,NA,NA,NA,NA
HumanOmniExpressExome-8v1_A-b37,MCMC_Experiments,MCMC5,TRUE,0.746470486111111,0.481846882399369,0.497632202052092,0.858326756116811,0.92620363062352
humanomniexpressexome-8v1-0_a-b37,MCMC_Experiments,MCMC5,TRUE,0.746423611111111,0.481846882399369,0.497632202052092,0.86069455406472,0.92620363062352
