chip,experiment,sub_experiment,imputed,info_score,typed_match,typed_macro_match,imputed_match,imputed_macro_match
BDCHP-1X10-HUMANHAP240S_11216501_A-b37,kHAP_Experiments,kHAP250,TRUE,0.878274,0.980662983425414,0.993685872138911,0.988555643251776,0.999210734017364
BDCHP-1x10-HUMANHAP300v1-1_11219278_C-b37,kHAP_Experiments,kHAP250,FALSE,NA,NA,NA,NA,NA
HumanHap300v2_A-b37,kHAP_Experiments,kHAP250,FALSE,NA,NA,NA,NA,NA
HumanCNV370v1_C-b37,kHAP_Experiments,kHAP250,FALSE,NA,NA,NA,NA,NA
HumanCNV370-Quadv3_C-b37,kHAP_Experiments,kHAP250,FALSE,NA,NA,NA,NA,NA
BDCHP-1X10-HUMANHAP550_11218540_C-b37,kHAP_Experiments,kHAP250,TRUE,0.788930084745763,0.527624309392265,0.709550118389897,0.972770323599053,0.997237569060773
HumanHap550-2v3_B-b37,kHAP_Experiments,kHAP250,TRUE,0.761332618025751,0.523283346487766,0.705209155485399,0.968823993685872,0.993685872138911
HumanHap550v3_A-b37,kHAP_Experiments,kHAP250,TRUE,0.761401287553648,0.523283346487766,0.705209155485399,0.969613259668508,0.993291239147593
Human610-Quadv1_B-b37,kHAP_Experiments,kHAP250,TRUE,0.734703056768559,0.388318863456985,0.55130228887135,0.933701657458563,0.958168902920284
human610-quadv1_h-b37,kHAP_Experiments,kHAP250,TRUE,0.734589519650655,0.388318863456985,0.55130228887135,0.933701657458563,0.957774269928966
HumanHap650Yv3_A-b37,kHAP_Experiments,kHAP250,TRUE,0.762152360515021,0.523283346487766,0.705209155485399,0.96921862667719,0.993685872138911
Human660W-Quad_v1_A-b37,kHAP_Experiments,kHAP250,TRUE,0.735639130434783,0.388318863456985,0.55130228887135,0.9344909234412,0.958563535911602
Human660W-Quad_v1_C-b37,kHAP_Experiments,kHAP250,TRUE,0.735639130434783,0.388318863456985,0.55130228887135,0.9344909234412,0.958563535911602
human660w-quad_v1_h-b37,kHAP_Experiments,kHAP250,TRUE,0.73540652173913,0.388318863456985,0.55130228887135,0.932912391475927,0.957774269928966
Human670-QuadCustom_v1_A-b37,kHAP_Experiments,kHAP250,TRUE,0.735354347826087,0.388318863456985,0.55130228887135,0.932912391475927,0.957379636937648
HumanOmniExpress-12v1_A-b37,kHAP_Experiments,kHAP250,FALSE,NA,NA,NA,NA,NA
HumanOmniExpress-12v1-1_A-b37,kHAP_Experiments,kHAP250,FALSE,NA,NA,NA,NA,NA
HumanOmniExpress-12v1-Multi_B-b37,kHAP_Experiments,kHAP250,FALSE,NA,NA,NA,NA,NA
HumanOmniExpress-12v1-1_B-b37,kHAP_Experiments,kHAP250,FALSE,NA,NA,NA,NA,NA
HumanOmniExpress-12v1-Multi_C-b37,kHAP_Experiments,kHAP250,FALSE,NA,NA,NA,NA,NA
HumanOmniExpress-12v1_H-b37,kHAP_Experiments,kHAP250,FALSE,NA,NA,NA,NA,NA
HumanOmniExpress-12v1_J-b37,kHAP_Experiments,kHAP250,FALSE,NA,NA,NA,NA,NA
humanomniexpress-12v1_j_ffpe-b37,kHAP_Experiments,kHAP250,FALSE,NA,NA,NA,NA,NA
humanomniexpress-24v1-0_a-b37,kHAP_Experiments,kHAP250,FALSE,NA,NA,NA,NA,NA
humanomniexpress-24-v1-1-a-b37,kHAP_Experiments,kHAP250,FALSE,NA,NA,NA,NA,NA
HumanOmniExpress-24-v1-0-B-b37,kHAP_Experiments,kHAP250,FALSE,NA,NA,NA,NA,NA
InfiniumOmniExpress-24v1-2_A1-b37,kHAP_Experiments,kHAP250,FALSE,NA,NA,NA,NA,NA
HumanOmniExpressExome-8v1_A-b37,kHAP_Experiments,kHAP250,TRUE,0.7664375,0.481846882399369,0.497632202052092,0.878453038674033,0.9344909234412
