chip,experiment,sub_experiment,imputed,info_score,typed_match,typed_macro_match,imputed_match,imputed_macro_match
BDCHP-1X10-HUMANHAP240S_11216501_A-b37,kHAP_Experiments,kHAP10000,TRUE,0.71455,0.980662983425414,0.993685872138911,0.978689818468824,0.993685872138911
BDCHP-1x10-HUMANHAP300v1-1_11219278_C-b37,kHAP_Experiments,kHAP10000,FALSE,NA,NA,NA,NA,NA
HumanHap300v2_A-b37,kHAP_Experiments,kHAP10000,FALSE,NA,NA,NA,NA,NA
HumanCNV370v1_C-b37,kHAP_Experiments,kHAP10000,FALSE,NA,NA,NA,NA,NA
HumanCNV370-Quadv3_C-b37,kHAP_Experiments,kHAP10000,FALSE,NA,NA,NA,NA,NA
BDCHP-1X10-HUMANHAP550_11218540_C-b37,kHAP_Experiments,kHAP10000,TRUE,0.49110593220339,0.527624309392265,0.709550118389897,0.735201262825572,0.879242304656669
HumanHap550-2v3_B-b37,kHAP_Experiments,kHAP10000,TRUE,0.471416309012876,0.523283346487766,0.705209155485399,0.730860299921073,0.873322809786898
HumanHap550v3_A-b37,kHAP_Experiments,kHAP10000,TRUE,0.471416309012876,0.523283346487766,0.705209155485399,0.730860299921073,0.873322809786898
Human610-Quadv1_B-b37,kHAP_Experiments,kHAP10000,TRUE,0.405731441048035,0.388318863456985,0.55130228887135,0.57379636937648,0.77663772691397
human610-quadv1_h-b37,kHAP_Experiments,kHAP10000,TRUE,0.405731441048035,0.388318863456985,0.55130228887135,0.57379636937648,0.77663772691397
HumanHap650Yv3_A-b37,kHAP_Experiments,kHAP10000,TRUE,0.471416309012876,0.523283346487766,0.705209155485399,0.730860299921073,0.873322809786898
Human660W-Quad_v1_A-b37,kHAP_Experiments,kHAP10000,TRUE,0.405773913043478,0.388318863456985,0.55130228887135,0.573007103393844,0.777426992896606
Human660W-Quad_v1_C-b37,kHAP_Experiments,kHAP10000,TRUE,0.405802173913043,0.388318863456985,0.55130228887135,0.57379636937648,0.777821625887924
human660w-quad_v1_h-b37,kHAP_Experiments,kHAP10000,TRUE,0.405769565217391,0.388318863456985,0.55130228887135,0.573401736385162,0.777426992896606
Human670-QuadCustom_v1_A-b37,kHAP_Experiments,kHAP10000,TRUE,0.405821739130435,0.388318863456985,0.55130228887135,0.573401736385162,0.777821625887924
HumanOmniExpress-12v1_A-b37,kHAP_Experiments,kHAP10000,FALSE,NA,NA,NA,NA,NA
HumanOmniExpress-12v1-1_A-b37,kHAP_Experiments,kHAP10000,FALSE,NA,NA,NA,NA,NA
HumanOmniExpress-12v1-Multi_B-b37,kHAP_Experiments,kHAP10000,FALSE,NA,NA,NA,NA,NA
HumanOmniExpress-12v1-1_B-b37,kHAP_Experiments,kHAP10000,FALSE,NA,NA,NA,NA,NA
HumanOmniExpress-12v1-Multi_C-b37,kHAP_Experiments,kHAP10000,FALSE,NA,NA,NA,NA,NA
HumanOmniExpress-12v1_H-b37,kHAP_Experiments,kHAP10000,FALSE,NA,NA,NA,NA,NA
HumanOmniExpress-12v1_J-b37,kHAP_Experiments,kHAP10000,FALSE,NA,NA,NA,NA,NA
humanomniexpress-12v1_j_ffpe-b37,kHAP_Experiments,kHAP10000,FALSE,NA,NA,NA,NA,NA
humanomniexpress-24v1-0_a-b37,kHAP_Experiments,kHAP10000,FALSE,NA,NA,NA,NA,NA
humanomniexpress-24-v1-1-a-b37,kHAP_Experiments,kHAP10000,FALSE,NA,NA,NA,NA,NA
HumanOmniExpress-24-v1-0-B-b37,kHAP_Experiments,kHAP10000,FALSE,NA,NA,NA,NA,NA
InfiniumOmniExpress-24v1-2_A1-b37,kHAP_Experiments,kHAP10000,FALSE,NA,NA,NA,NA,NA
HumanOmniExpressExome-8v1_A-b37,kHAP_Experiments,kHAP10000,TRUE,0.474760416666667,0.481846882399369,0.497632202052092,0.595895816890292,0.603393843725335
humanomniexpressexome-8v1-0_a-b37,kHAP_Experiments,kHAP10000,TRUE,0.474760416666667,0.481846882399369,0.497632202052092,0.595895816890292,0.603393843725335
HumanOmniExpressExome-8-v1-0-B-b37,kHAP_Experiments,kHAP10000,TRUE,0.474760416666667,0.481846882399369,0.497632202052092,0.595895816890292,0.603393843725335
HumanOmniExpressExome-8v1-2_A-b37,kHAP_Experiments,kHAP10000,TRUE,0.45859649122807,0.481846882399369,0.497632202052092,0.608129439621152,0.615627466456196
HumanOmniExpressExome-8-v1-2-B-b37,kHAP_Experiments,kHAP10000,TRUE,0.458598245614035,0.481846882399369,0.497632202052092,0.608129439621152,0.616022099447514
OmniExpressExome-8v1-1_A-b37,kHAP_Experiments,kHAP10000,TRUE,0.459188049209139,0.494080505130229,0.509865824782952,0.603393843725335,0.611286503551697
OmniExpressExome-8v1-1_B-b37,kHAP_Experiments,kHAP10000,TRUE,0.459202108963093,0.494080505130229,0.509865824782952,0.603393843725335,0.611286503551697
HumanOmniExpressExome-8-v1-1-C-b37,kHAP_Experiments,kHAP10000,TRUE,0.459188049209139,0.494080505130229,0.509865824782952,0.603393843725335,0.611286503551697
InfiniumOmniExpressExome-8v1-3_A-b37,kHAP_Experiments,kHAP10000,TRUE,0.461217926186292,0.402920284135754,0.509865824782952,0.61483820047356,0.625887924230466
InfiniumOmniExpressExome-8v1-4_A1-b37,kHAP_Experiments,kHAP10000,TRUE,0.456303730017762,0.390686661404893,0.406471981057616,0.603788476716653,0.611286503551697
HumanOmni25Exome-8v1_A-b37,kHAP_Experiments,kHAP10000,TRUE,0.646935483870968,0.589187056037885,0.623520126282557,0.660220994475138,0.702446724546172
HumanOmni2-5Exome-8-v1-1-A-b37,kHAP_Experiments,kHAP10000,TRUE,0.640399691358025,0.589187056037885,0.623520126282557,0.661010260457774,0.703630623520126
InfiniumOmni2.5Exome-8v1-2_A-b37,kHAP_Experiments,kHAP10000,TRUE,0.612738993710692,0.471586424625099,0.564719810576164,0.615627466456196,0.691791633780584
InfiniumOmni2-5Exome-8v1-3_A1-b37,kHAP_Experiments,kHAP10000,TRUE,0.641231124807396,0.524467245461721,0.587213891081294,0.617600631412786,0.703235990528808
HumanOmniZhongHua-8v1_B-b37,kHAP_Experiments,kHAP10000,TRUE,0.272826086956522,0.0015785319652723,0.0201262825572218,0.0939226519337017,0.101815311760063
humanomnizhonghua-8v1-1_a-b37,kHAP_Experiments,kHAP10000,TRUE,0.25402380952381,0.0015785319652723,0.0201262825572218,0.0659037095501184,0.0844514601420679
HumanOmniZhongHua-8v1-2_A-b37,kHAP_Experiments,kHAP10000,TRUE,0.231664658634538,0.0015785319652723,0.0201262825572218,0.0635359116022099,0.0816890292028414
InfiniumOmniZhongHua-8v1-3_A1-b37,kHAP_Experiments,kHAP10000,TRUE,0.226686,0.0015785319652723,0.0201262825572218,0.0615627466456196,0.079715864246251
InfiniumOmniZhongHua-8v1-3_A2-b37,kHAP_Experiments,kHAP10000,TRUE,0.226666,0.0015785319652723,0.0201262825572218,0.0607734806629834,0.0789265982636148
Human1Mv1_C-b37,kHAP_Experiments,kHAP10000,TRUE,0.471405579399142,0.523283346487766,0.705209155485399,0.730860299921073,0.873322809786898
Human1M-Duov3_B-b37,kHAP_Experiments,kHAP10000,TRUE,0.405707423580786,0.388318863456985,0.55130228887135,0.573401736385162,0.77663772691397
Human1M-Duov3_C-b37,kHAP_Experiments,kHAP10000,TRUE,0.405737991266376,0.388318863456985,0.55130228887135,0.573401736385162,0.77663772691397
human1m-duov3_h-b37,kHAP_Experiments,kHAP10000,TRUE,0.40574672489083,0.388318863456985,0.55130228887135,0.573401736385162,0.77663772691397
HumanOmni1-Quad_v1-0_B-b37,kHAP_Experiments,kHAP10000,TRUE,0.152958429561201,0.128650355169692,0.177584846093133,0.299921073401736,0.431333859510655
HumanOmni1-Quad_v1-0_C-b37,kHAP_Experiments,kHAP10000,TRUE,0.152958429561201,0.128650355169692,0.177584846093133,0.299921073401736,0.431333859510655
HumanOmni1-Quad_v1-0_H-b37,kHAP_Experiments,kHAP10000,TRUE,0.152935334872979,0.128650355169692,0.177584846093133,0.300710339384373,0.431333859510655
