chip,experiment,sub_experiment,imputed,info_score,typed_match,typed_macro_match,imputed_match,imputed_macro_match
BDCHP-1X10-HUMANHAP240S_11216501_A-b37,MAF_Experiments,MAF1%,TRUE,0.879173913043478,0.980662983425414,0.993685872138911,0.988555643251776,0.998421468034728
BDCHP-1x10-HUMANHAP300v1-1_11219278_C-b37,MAF_Experiments,MAF1%,FALSE,NA,NA,NA,NA,NA
HumanHap300v2_A-b37,MAF_Experiments,MAF1%,FALSE,NA,NA,NA,NA,NA
HumanCNV370v1_C-b37,MAF_Experiments,MAF1%,FALSE,NA,NA,NA,NA,NA
HumanCNV370-Quadv3_C-b37,MAF_Experiments,MAF1%,FALSE,NA,NA,NA,NA,NA
BDCHP-1X10-HUMANHAP550_11218540_C-b37,MAF_Experiments,MAF1%,TRUE,0.784817582417582,0.527624309392265,0.709550118389897,0.971981057616417,0.997237569060773
HumanHap550-2v3_B-b37,MAF_Experiments,MAF1%,TRUE,0.755501113585746,0.523283346487766,0.705209155485399,0.968429360694554,0.992896606156275
HumanHap550v3_A-b37,MAF_Experiments,MAF1%,TRUE,0.75549443207127,0.523283346487766,0.705209155485399,0.968034727703236,0.993291239147593
Human610-Quadv1_B-b37,MAF_Experiments,MAF1%,TRUE,0.729335600907029,0.388318863456985,0.55130228887135,0.931333859510655,0.956590370955012
human610-quadv1_h-b37,MAF_Experiments,MAF1%,TRUE,0.728916099773243,0.388318863456985,0.55130228887135,0.932123125493291,0.95698500394633
HumanHap650Yv3_A-b37,MAF_Experiments,MAF1%,TRUE,0.755340757238307,0.523283346487766,0.705209155485399,0.968429360694554,0.993291239147593
Human660W-Quad_v1_A-b37,MAF_Experiments,MAF1%,TRUE,0.730726862302483,0.388318863456985,0.55130228887135,0.932123125493291,0.957379636937648
Human660W-Quad_v1_C-b37,MAF_Experiments,MAF1%,TRUE,0.730726862302483,0.388318863456985,0.55130228887135,0.932123125493291,0.957379636937648
human660w-quad_v1_h-b37,MAF_Experiments,MAF1%,TRUE,0.730726862302483,0.388318863456985,0.55130228887135,0.932123125493291,0.957379636937648
Human670-QuadCustom_v1_A-b37,MAF_Experiments,MAF1%,TRUE,0.730148984198646,0.388318863456985,0.55130228887135,0.933307024467245,0.958563535911602
HumanOmniExpress-12v1_A-b37,MAF_Experiments,MAF1%,FALSE,NA,NA,NA,NA,NA
HumanOmniExpress-12v1-1_A-b37,MAF_Experiments,MAF1%,FALSE,NA,NA,NA,NA,NA
HumanOmniExpress-12v1-Multi_B-b37,MAF_Experiments,MAF1%,FALSE,NA,NA,NA,NA,NA
HumanOmniExpress-12v1-1_B-b37,MAF_Experiments,MAF1%,FALSE,NA,NA,NA,NA,NA
HumanOmniExpress-12v1-Multi_C-b37,MAF_Experiments,MAF1%,FALSE,NA,NA,NA,NA,NA
HumanOmniExpress-12v1_H-b37,MAF_Experiments,MAF1%,FALSE,NA,NA,NA,NA,NA
HumanOmniExpress-12v1_J-b37,MAF_Experiments,MAF1%,FALSE,NA,NA,NA,NA,NA
humanomniexpress-12v1_j_ffpe-b37,MAF_Experiments,MAF1%,FALSE,NA,NA,NA,NA,NA
humanomniexpress-24v1-0_a-b37,MAF_Experiments,MAF1%,FALSE,NA,NA,NA,NA,NA
humanomniexpress-24-v1-1-a-b37,MAF_Experiments,MAF1%,FALSE,NA,NA,NA,NA,NA
HumanOmniExpress-24-v1-0-B-b37,MAF_Experiments,MAF1%,FALSE,NA,NA,NA,NA,NA
InfiniumOmniExpress-24v1-2_A1-b37,MAF_Experiments,MAF1%,FALSE,NA,NA,NA,NA,NA
HumanOmniExpressExome-8v1_A-b37,MAF_Experiments,MAF1%,TRUE,0.761066189624329,0.481846882399369,0.497632202052092,0.866219415943173,0.925808997632202
humanomniexpressexome-8v1-0_a-b37,MAF_Experiments,MAF1%,TRUE,0.761066189624329,0.481846882399369,0.497632202052092,0.866219415943173,0.925808997632202
HumanOmniExpressExome-8-v1-0-B-b37,MAF_Experiments,MAF1%,TRUE,0.760885509838998,0.481846882399369,0.497632202052092,0.865035516969219,0.924625098658248
HumanOmniExpressExome-8v1-2_A-b37,MAF_Experiments,MAF1%,TRUE,0.733640144665461,0.481846882399369,0.497632202052092,0.851223362273086,0.873322809786898
HumanOmniExpressExome-8-v1-2-B-b37,MAF_Experiments,MAF1%,TRUE,0.733602169981917,0.481846882399369,0.497632202052092,0.844909234411997,0.866614048934491
OmniExpressExome-8v1-1_A-b37,MAF_Experiments,MAF1%,TRUE,0.743067028985507,0.494080505130229,0.509865824782952,0.861878453038674,0.88516179952644
OmniExpressExome-8v1-1_B-b37,MAF_Experiments,MAF1%,TRUE,0.742849637681159,0.494080505130229,0.509865824782952,0.861483820047356,0.883583267561168
HumanOmniExpressExome-8-v1-1-C-b37,MAF_Experiments,MAF1%,TRUE,0.743023550724638,0.494080505130229,0.509865824782952,0.86266771902131,0.885556432517759
InfiniumOmniExpressExome-8v1-3_A-b37,MAF_Experiments,MAF1%,TRUE,0.73886231884058,0.402920284135754,0.509865824782952,0.86069455406472,0.88121546961326
InfiniumOmniExpressExome-8v1-4_A1-b37,MAF_Experiments,MAF1%,TRUE,0.73467032967033,0.390686661404893,0.406471981057616,0.878058405682715,0.897395422257301
HumanOmni25Exome-8v1_A-b37,MAF_Experiments,MAF1%,TRUE,0.864246056782334,0.589187056037885,0.623520126282557,0.940410418310971,0.965666929755328
HumanOmni2-5Exome-8-v1-1-A-b37,MAF_Experiments,MAF1%,TRUE,0.85683676703645,0.589187056037885,0.623520126282557,0.94672454617206,0.971191791633781
InfiniumOmni2.5Exome-8v1-2_A-b37,MAF_Experiments,MAF1%,TRUE,0.845474959612278,0.471586424625099,0.564719810576164,0.921862667719021,0.951065509076559
InfiniumOmni2-5Exome-8v1-3_A1-b37,MAF_Experiments,MAF1%,TRUE,0.861216772151899,0.524467245461721,0.587213891081294,0.943567482241515,0.967640094711918
HumanOmniZhongHua-8v1_B-b37,MAF_Experiments,MAF1%,TRUE,0.453660531697341,0.0015785319652723,0.0201262825572218,0.322809786898185,0.3318863456985
humanomnizhonghua-8v1-1_a-b37,MAF_Experiments,MAF1%,TRUE,0.393281314168378,0.0015785319652723,0.0201262825572218,0.275453827940016,0.281767955801105
HumanOmniZhongHua-8v1-2_A-b37,MAF_Experiments,MAF1%,TRUE,0.366837837837838,0.0015785319652723,0.0201262825572218,0.252959747434886,0.256906077348066
