chip,experiment,sub_experiment,imputed,info_score,typed_match,typed_macro_match,imputed_match,imputed_macro_match
BDCHP-1X10-HUMANHAP240S_11216501_A-b37,kHAP_Experiments,kHAP30000,TRUE,0.663944,0.980662983425414,0.993685872138911,0.982241515390687,0.993685872138911
BDCHP-1x10-HUMANHAP300v1-1_11219278_C-b37,kHAP_Experiments,kHAP30000,FALSE,NA,NA,NA,NA,NA
HumanHap300v2_A-b37,kHAP_Experiments,kHAP30000,FALSE,NA,NA,NA,NA,NA
HumanCNV370v1_C-b37,kHAP_Experiments,kHAP30000,FALSE,NA,NA,NA,NA,NA
HumanCNV370-Quadv3_C-b37,kHAP_Experiments,kHAP30000,FALSE,NA,NA,NA,NA,NA
BDCHP-1X10-HUMANHAP550_11218540_C-b37,kHAP_Experiments,kHAP30000,TRUE,0.413497881355932,0.527624309392265,0.709550118389897,0.55524861878453,0.833464877663773
HumanHap550-2v3_B-b37,kHAP_Experiments,kHAP30000,TRUE,0.394156652360515,0.523283346487766,0.705209155485399,0.550907655880032,0.829123914759274
HumanHap550v3_A-b37,kHAP_Experiments,kHAP30000,TRUE,0.394004291845494,0.523283346487766,0.705209155485399,0.550907655880032,0.829123914759274
Human610-Quadv1_B-b37,kHAP_Experiments,kHAP30000,TRUE,0.322899563318777,0.388318863456985,0.55130228887135,0.437647987371744,0.676400947119179
human610-quadv1_h-b37,kHAP_Experiments,kHAP30000,TRUE,0.322899563318777,0.388318863456985,0.55130228887135,0.437647987371744,0.676400947119179
HumanHap650Yv3_A-b37,kHAP_Experiments,kHAP30000,TRUE,0.393967811158798,0.523283346487766,0.705209155485399,0.550907655880032,0.829123914759274
Human660W-Quad_v1_A-b37,kHAP_Experiments,kHAP30000,TRUE,0.323152173913043,0.388318863456985,0.55130228887135,0.436069455406472,0.674822415153907
Human660W-Quad_v1_C-b37,kHAP_Experiments,kHAP30000,TRUE,0.323145652173913,0.388318863456985,0.55130228887135,0.436069455406472,0.674822415153907
human660w-quad_v1_h-b37,kHAP_Experiments,kHAP30000,TRUE,0.323145652173913,0.388318863456985,0.55130228887135,0.436069455406472,0.674822415153907
Human670-QuadCustom_v1_A-b37,kHAP_Experiments,kHAP30000,TRUE,0.323145652173913,0.388318863456985,0.55130228887135,0.436069455406472,0.674822415153907
HumanOmniExpress-12v1_A-b37,kHAP_Experiments,kHAP30000,FALSE,NA,NA,NA,NA,NA
HumanOmniExpress-12v1-1_A-b37,kHAP_Experiments,kHAP30000,FALSE,NA,NA,NA,NA,NA
HumanOmniExpress-12v1-Multi_B-b37,kHAP_Experiments,kHAP30000,FALSE,NA,NA,NA,NA,NA
HumanOmniExpress-12v1-1_B-b37,kHAP_Experiments,kHAP30000,FALSE,NA,NA,NA,NA,NA
HumanOmniExpress-12v1-Multi_C-b37,kHAP_Experiments,kHAP30000,FALSE,NA,NA,NA,NA,NA
HumanOmniExpress-12v1_H-b37,kHAP_Experiments,kHAP30000,FALSE,NA,NA,NA,NA,NA
HumanOmniExpress-12v1_J-b37,kHAP_Experiments,kHAP30000,FALSE,NA,NA,NA,NA,NA
humanomniexpress-12v1_j_ffpe-b37,kHAP_Experiments,kHAP30000,FALSE,NA,NA,NA,NA,NA
humanomniexpress-24v1-0_a-b37,kHAP_Experiments,kHAP30000,FALSE,NA,NA,NA,NA,NA
humanomniexpress-24-v1-1-a-b37,kHAP_Experiments,kHAP30000,FALSE,NA,NA,NA,NA,NA
HumanOmniExpress-24-v1-0-B-b37,kHAP_Experiments,kHAP30000,FALSE,NA,NA,NA,NA,NA
InfiniumOmniExpress-24v1-2_A1-b37,kHAP_Experiments,kHAP30000,FALSE,NA,NA,NA,NA,NA
HumanOmniExpressExome-8v1_A-b37,kHAP_Experiments,kHAP30000,TRUE,0.413092013888889,0.481846882399369,0.497632202052092,0.539857932123125,0.547355958958169
humanomniexpressexome-8v1-0_a-b37,kHAP_Experiments,kHAP30000,TRUE,0.413092013888889,0.481846882399369,0.497632202052092,0.539857932123125,0.547355958958169
HumanOmniExpressExome-8-v1-0-B-b37,kHAP_Experiments,kHAP30000,TRUE,0.413092013888889,0.481846882399369,0.497632202052092,0.539857932123125,0.547355958958169
HumanOmniExpressExome-8v1-2_A-b37,kHAP_Experiments,kHAP30000,TRUE,0.398212280701754,0.481846882399369,0.497632202052092,0.537884767166535,0.545382794001579
HumanOmniExpressExome-8-v1-2-B-b37,kHAP_Experiments,kHAP30000,TRUE,0.398212280701754,0.481846882399369,0.497632202052092,0.537884767166535,0.545382794001579
OmniExpressExome-8v1-1_A-b37,kHAP_Experiments,kHAP30000,TRUE,0.39892618629174,0.494080505130229,0.509865824782952,0.55130228887135,0.558800315706393
OmniExpressExome-8v1-1_B-b37,kHAP_Experiments,kHAP30000,TRUE,0.398929701230228,0.494080505130229,0.509865824782952,0.55130228887135,0.558800315706393
HumanOmniExpressExome-8-v1-1-C-b37,kHAP_Experiments,kHAP30000,TRUE,0.398933216168717,0.494080505130229,0.509865824782952,0.55130228887135,0.558800315706393
InfiniumOmniExpressExome-8v1-3_A-b37,kHAP_Experiments,kHAP30000,TRUE,0.401223198594025,0.402920284135754,0.509865824782952,0.459747434885556,0.559984214680347
InfiniumOmniExpressExome-8v1-4_A1-b37,kHAP_Experiments,kHAP30000,TRUE,0.395680284191829,0.390686661404893,0.406471981057616,0.442778216258879,0.541831097079716
HumanOmni25Exome-8v1_A-b37,kHAP_Experiments,kHAP30000,TRUE,0.586380952380952,0.589187056037885,0.623520126282557,0.490923441199684,0.514996053670087
HumanOmni2-5Exome-8-v1-1-A-b37,kHAP_Experiments,kHAP30000,TRUE,0.580697530864198,0.589187056037885,0.623520126282557,0.488161010260458,0.51223362273086
InfiniumOmni2.5Exome-8v1-2_A-b37,kHAP_Experiments,kHAP30000,TRUE,0.549415094339623,0.471586424625099,0.564719810576164,0.475138121546961,0.638910812943962
InfiniumOmni2-5Exome-8v1-3_A1-b37,kHAP_Experiments,kHAP30000,TRUE,0.580040061633282,0.524467245461721,0.587213891081294,0.423046566692976,0.567087608524073
HumanOmniZhongHua-8v1_B-b37,kHAP_Experiments,kHAP30000,TRUE,0.248772727272727,0.0015785319652723,0.0201262825572218,0.0939226519337017,0.112075769534333
humanomnizhonghua-8v1-1_a-b37,kHAP_Experiments,kHAP30000,TRUE,0.233509920634921,0.0015785319652723,0.0201262825572218,0.0536700868192581,0.0722178374112076
HumanOmniZhongHua-8v1-2_A-b37,kHAP_Experiments,kHAP30000,TRUE,0.210524096385542,0.0015785319652723,0.0201262825572218,0.0552486187845304,0.0734017363851618
InfiniumOmniZhongHua-8v1-3_A1-b37,kHAP_Experiments,kHAP30000,TRUE,0.20701,0.0015785319652723,0.0201262825572218,0.0580110497237569,0.0761641673243883
InfiniumOmniZhongHua-8v1-3_A2-b37,kHAP_Experiments,kHAP30000,TRUE,0.20701,0.0015785319652723,0.0201262825572218,0.0580110497237569,0.0761641673243883
Human1Mv1_C-b37,kHAP_Experiments,kHAP30000,TRUE,0.393935622317597,0.523283346487766,0.705209155485399,0.550907655880032,0.829123914759274
Human1M-Duov3_B-b37,kHAP_Experiments,kHAP30000,TRUE,0.322893013100437,0.388318863456985,0.55130228887135,0.437647987371744,0.676400947119179
Human1M-Duov3_C-b37,kHAP_Experiments,kHAP30000,TRUE,0.322893013100437,0.388318863456985,0.55130228887135,0.437647987371744,0.676400947119179
human1m-duov3_h-b37,kHAP_Experiments,kHAP30000,TRUE,0.322903930131004,0.388318863456985,0.55130228887135,0.437647987371744,0.676400947119179
HumanOmni1-Quad_v1-0_B-b37,kHAP_Experiments,kHAP30000,TRUE,0.0881547344110855,0.128650355169692,0.177584846093133,0.356748224151539,0.378847671665351
HumanOmni1-Quad_v1-0_C-b37,kHAP_Experiments,kHAP30000,TRUE,0.0881478060046189,0.128650355169692,0.177584846093133,0.356748224151539,0.378847671665351
