chip,experiment,sub_experiment,imputed,info_score,typed_match,typed_macro_match,imputed_match,imputed_macro_match
BDCHP-1X10-HUMANHAP240S_11216501_A-b37,MCMC_Experiments,MCMC30,TRUE,0.861488,0.980662983425414,0.993685872138911,0.988555643251776,0.999210734017364
BDCHP-1x10-HUMANHAP300v1-1_11219278_C-b37,MCMC_Experiments,MCMC30,FALSE,NA,NA,NA,NA,NA
HumanHap300v2_A-b37,MCMC_Experiments,MCMC30,FALSE,NA,NA,NA,NA,NA
HumanCNV370v1_C-b37,MCMC_Experiments,MCMC30,FALSE,NA,NA,NA,NA,NA
HumanCNV370-Quadv3_C-b37,MCMC_Experiments,MCMC30,FALSE,NA,NA,NA,NA,NA
BDCHP-1X10-HUMANHAP550_11218540_C-b37,MCMC_Experiments,MCMC30,TRUE,0.767847457627119,0.527624309392265,0.709550118389897,0.971191791633781,0.997237569060773
HumanHap550-2v3_B-b37,MCMC_Experiments,MCMC30,TRUE,0.73906008583691,0.523283346487766,0.705209155485399,0.968034727703236,0.993291239147593
HumanHap550v3_A-b37,MCMC_Experiments,MCMC30,TRUE,0.73906008583691,0.523283346487766,0.705209155485399,0.968034727703236,0.993291239147593
Human610-Quadv1_B-b37,MCMC_Experiments,MCMC30,TRUE,0.712910480349345,0.388318863456985,0.55130228887135,0.932912391475927,0.957379636937648
human610-quadv1_h-b37,MCMC_Experiments,MCMC30,TRUE,0.712493449781659,0.388318863456985,0.55130228887135,0.932517758484609,0.957379636937648
HumanHap650Yv3_A-b37,MCMC_Experiments,MCMC30,TRUE,0.7391330472103,0.523283346487766,0.705209155485399,0.968034727703236,0.993291239147593
Human660W-Quad_v1_A-b37,MCMC_Experiments,MCMC30,TRUE,0.713819565217391,0.388318863456985,0.55130228887135,0.931728492501973,0.956195737963694
Human660W-Quad_v1_C-b37,MCMC_Experiments,MCMC30,TRUE,0.713819565217391,0.388318863456985,0.55130228887135,0.931728492501973,0.956195737963694
human660w-quad_v1_h-b37,MCMC_Experiments,MCMC30,TRUE,0.713819565217391,0.388318863456985,0.55130228887135,0.931728492501973,0.956195737963694
Human670-QuadCustom_v1_A-b37,MCMC_Experiments,MCMC30,TRUE,0.713819565217391,0.388318863456985,0.55130228887135,0.931728492501973,0.956195737963694
HumanOmniExpress-12v1_A-b37,MCMC_Experiments,MCMC30,FALSE,NA,NA,NA,NA,NA
HumanOmniExpress-12v1-1_A-b37,MCMC_Experiments,MCMC30,FALSE,NA,NA,NA,NA,NA
HumanOmniExpress-12v1-Multi_B-b37,MCMC_Experiments,MCMC30,FALSE,NA,NA,NA,NA,NA
HumanOmniExpress-12v1-1_B-b37,MCMC_Experiments,MCMC30,FALSE,NA,NA,NA,NA,NA
HumanOmniExpress-12v1-Multi_C-b37,MCMC_Experiments,MCMC30,FALSE,NA,NA,NA,NA,NA
HumanOmniExpress-12v1_H-b37,MCMC_Experiments,MCMC30,FALSE,NA,NA,NA,NA,NA
HumanOmniExpress-12v1_J-b37,MCMC_Experiments,MCMC30,FALSE,NA,NA,NA,NA,NA
humanomniexpress-12v1_j_ffpe-b37,MCMC_Experiments,MCMC30,FALSE,NA,NA,NA,NA,NA
humanomniexpress-24v1-0_a-b37,MCMC_Experiments,MCMC30,FALSE,NA,NA,NA,NA,NA
humanomniexpress-24-v1-1-a-b37,MCMC_Experiments,MCMC30,FALSE,NA,NA,NA,NA,NA
HumanOmniExpress-24-v1-0-B-b37,MCMC_Experiments,MCMC30,FALSE,NA,NA,NA,NA,NA
InfiniumOmniExpress-24v1-2_A1-b37,MCMC_Experiments,MCMC30,FALSE,NA,NA,NA,NA,NA
HumanOmniExpressExome-8v1_A-b37,MCMC_Experiments,MCMC30,TRUE,0.746105902777778,0.481846882399369,0.497632202052092,0.857142857142857,0.92620363062352
humanomniexpressexome-8v1-0_a-b37,MCMC_Experiments,MCMC30,TRUE,0.746057291666667,0.481846882399369,0.497632202052092,0.857537490134175,0.926598263614838
HumanOmniExpressExome-8-v1-0-B-b37,MCMC_Experiments,MCMC30,TRUE,0.746168402777778,0.481846882399369,0.497632202052092,0.857537490134175,0.926598263614838
HumanOmniExpressExome-8v1-2_A-b37,MCMC_Experiments,MCMC30,TRUE,0.718891228070175,0.481846882399369,0.497632202052092,0.853985793212312,0.876085240726125
HumanOmniExpressExome-8-v1-2-B-b37,MCMC_Experiments,MCMC30,TRUE,0.719049122807017,0.481846882399369,0.497632202052092,0.85240726124704,0.874506708760852
OmniExpressExome-8v1-1_A-b37,MCMC_Experiments,MCMC30,TRUE,0.728390158172232,0.494080505130229,0.509865824782952,0.862273086029992,0.884372533543804
OmniExpressExome-8v1-1_B-b37,MCMC_Experiments,MCMC30,TRUE,0.728349736379613,0.494080505130229,0.509865824782952,0.862273086029992,0.884372533543804
HumanOmniExpressExome-8-v1-1-C-b37,MCMC_Experiments,MCMC30,TRUE,0.728490333919156,0.494080505130229,0.509865824782952,0.863062352012628,0.884767166535122
